Hash of previous block,pi,Sub Users,Step
fdf8c812c25ea0c0d08eee7d9a76a1f723a23a67dec2c36c9e1521d825387df77f88343ac59050a8ab12496d2a30351295009a2de4ada1772e192c245383ac4c , b'21104381506413750147102750642436388838651714530413047383991352636730665949963' ,0,6
efd6005b584eac1ec9f6d065c9fa717e81e9a9d2e92b7fce4cef0a441c4b04662e3c77e4721ca352467e7e848172e7b7f1b526c377e5a2b51bc92cc9cca2c7cb , b'21104381506413750147102750642436388838651714530413047383991352636730665949963' ,0,6
0a132a461e4e8349e216365be27e3b2b3e137c7f63ba73ef7591c4842ea83502ee0f1b5c90a9fc55492a4ccc109c849b5c6927c7e051ce585adffeb931a5ed55 , b'21104381506413750147102750642436388838651714530413047383991352636730665949963' ,0,6
e390d45de1be898ef8dfb823a8363c873a23f53be233056974e976a781983c8af5199906025438a3d515967d46e181d98508b3815783dee4263156c2810fe226 , b'21104381506413750147102750642436388838651714530413047383991352636730665949963' ,0,6
71d55a12c78ff573c41a837f8ea901a5f1647d39106ab4a0e3d580a7375e299b991a5687c53ecafdba14a9c954b31600ed7c3ad293aa7cd3dbda473d4563213e , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
b0cf9c12ee1f89235c7b8ae7db17d7a2b5be8d30470d216e8ab523cc324638822373bbf20a1624d377df7fcb06a4d3ae332924d56ce0cc9b2772afc154537284 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
abb022f341d918cd90aa69bd20e6655811b90dcb6889e8fefaa937357c61a47bf94e55cf9358e02977bc98e83061c3bd90c710d2b711153fb38853bc28469783 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
ebf8f4c35d1ed73e8a668ae3ff0142fe5973620fd06d68843cd8ead15bf26ded73210d4ef0578765632f158b33c741ebce1a0f389fd78d4ae93eb88e9a462569 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
ee0644a89c404ae2e687e8292feb2f8bf0d62847a2295631c7eb18b471a0f5dcb77e1e4398214576f4860338200673cc6e5f4bab2efd7372c0890a4e4940785d , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
1ec461bb61abb5ca0a0ffcbc1e71a15899e6d98538a2a735704da8929e5ce93a18e6cb8a336111f4695f66e1a3a28b588fdcdffe9a31c4d39899e424936ffce0 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
e5ef8b5d7ec25149dc3417b0fadcf83e8d871f8bc9eec1789269e4577ae1a34d7413ca772da138e5a68e32330eb203dd56c964043fbecfdd500f81a6faeb1271 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
680bc1cda95629e2ac36c17ce7ee1f8c2e55cad9b2cbf15f74f36ab3997a85926e243e9dd719fcc1f78cb1fad77938c07e3759c9d489df6b9ba00c373a18d500 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
3fb7335b84eadd64e5baa3326d60f3fe2fb64917da0b555ccad95cab49e260a676d3b58148859f62e97808672f1c7b47d118066bb5d73e7e4c32177e5338f94d , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,1,5
97340b292310692642e0017e21eb9c16da0c6e74ef085654dce4e1c97cd8479428105912f51e00e67b228674298c199f978b165a249bf75a22500ce8ba9f3606 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
802f058a63a3ab94f7619b0c84c8b8b66aad0ffb4541f04182c885d43a5f7ce453e315faec3a693ea9c2bb9e4066947da78681ca82f9cabedd09989409a75c35 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
a0b98d3a94bb642791fa9b223a28c340146cbb0ff4406923c4aaf2ed3449d2d9256c43af3e9abed766d205a3bd252de82df40255b99c5541f848e96bb0864bdd , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
1c7394fed2ef36c5bc5fe7873c1a9ae32547a0f41c2948138d9ba7cca583c069af3146815efe76d81b0ae2914082007a4518732a4f34de8f2afac03be289f520 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
74fa91ae79d9aee4bc4f90b4880da70517b7b676121de843323efc64be67f4cecc1813fb1901e7ebcde9a97a7fb62db7cb0a295d3261644b573755b81d28bfb2 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
322987fb9cc48acf3a2c8ed0edbc94d3fcfd5172222720d02b9df28e659d26a108ae57000a16d579ff617fba9566fcb62f9273182c724ea8f75c58453c52358e , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
c3d1e468274eb50ab1bbad575f9cc33018598956b062e5d022d6c5075fba5a13ba341f300ea7ec1f210963eabbd1ab6794fce73b28db07d48223cb2beaf8b78d , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
74ba6cdc77ef60b518d97fa5077a7f0b4c5b5892866d59e61db24026f554e55882bb107b5bb2d5a295550af0092eae61c6ec3ed9e0246c23a0689dfb5c6ad9f2 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
208640ba56ed11501d895c24dbdaedff7c3e643533470f41ec403900c02f2dc3653559a228db7ce08cac29df565ae9d11d66a5e341f8e5c0bee50a314710e4f4 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
132c2053e99fed7a9f2d0e94a1211388ad56d7999803d844654abcaec99c3012d0c984d754e6a110fd8ac08e9e1ed652098ac00a02af1a1460084be17942fd5b , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
664ae056c642d94b2bdaec94e089a1ec6218153b9190e87a2dd732f447252882911229eef2ee42f59555bbc1d8e74f90d53ed20dd4fcb65b0d36873a7f878b28 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
4f1859720db6631e6501f00d10985310492a918b7bb63ed7be7fc351d9da5501bedb701dffc3a85abf88cd0ddfb79b0b105b94b49e40a7cc2dc0f0ff012c3dcd , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
4d9343b79aa02c83a8d049ce86c89c38a6336143c0f561dd151bb1334561265ae6b2ec788a434a8383db3e366f1d2eb6e6e01c981e700327809c725928c4058e , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
8efe78242cfbfe0ec69df34a68ce9120116e895f4a94570dacd9b12c55725e8085d119d2d134285bcced0dcca3cb3739aa7aa35bb5ba848af88c94f919c79317 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
bfb6112a0af756342975a6770a868c19659234435cb6f5b60ce3dbad2c1bc1ebdcc53e41d6c702659d7dc6c4a38a32facd460e9304f89eb629a099acb6a663f7 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
837d0a461224e68a8e61323a9b72434dcb89f92d253cf0a73cf86db86bac0af15c950026bd3f3374a10abab53712cf517b6e2c8322742cfe950d32eadef316b9 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
b3f214305fb9d62ee43b8ad904d5184da0c5502a964c6bd6052fe50ce6f0a05e183764873715f030d29bfe471ad3a7ed0594821851acc7619a6574f77099e6eb , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
e63c3d9c8005aaf859257b752b5966e39da3c515a496f23e9205513d8960debbffe66afefc4b1432d86e7bc8a739a50b1ed91b4fee19a5cd8e390931bd1a5f76 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
7413cfabee4c06ddc9abe7064069fc4d474c4c8580e3c03daaf33fa7214703a38834a1c2d4311176122b0104b286b2d72406e30680249d8ee51a1ed165fe7205 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
c590957af23f46d2c39dad24dca4835d4b18e3fc5986e33cb4e636b513671e09049f229c1d1c6613e95250a2351a794a90073062bbee6c2e4138820c34ce7d41 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
3184b58f35def81e68c7e0ec1d43088a174d4b169d98f6a52bc4d72fa6de66d8f093e88b2007e569b5b495bca2013dbbc478d5224f0111ec286b14da6f9e2ed9 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
96443cf26e399ceab76579940f3df4fec68d0d70e5b194f21f8ef3094a980f2d5560c78722f4466a01905eeb9836e8a6160f6e27872641ece3b4108723b68a64 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
a1e346e0899e7e41dc7d6521daa5e3c1c5971f444fc46ddc71bedfaa00464c000fe78d66ea9144b955b754789fa4ff8749d484b21f0a3794561c20acb0ca7dbc , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
357b287d43fde91612a29f15b69a3297d0dd61022dbb000edf93a179b528a7c9e2c11723fb5ca4e70f7c2b294deeae9112494fb9f9ab01843480f289f244dd9e , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d0db8f2d975d8ab7eb12a8c674a4fc70bb8acf853cabf5cb7bee8f751546093dca9e95266e106142f57549fddf75b6c1bb71f11976d3fc07af03316df4315f54 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
0308193dbff2fa48d969ca570ea82d6fe105687371f7258a6fe54865424278b6aa7c4c30862297e810405a418bfa2ae731c0c3f70f7df3b4126332ac5cef3d33 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
c547d02492be39f066e4f9431ffa3a4f4d5684a7df6e0e9786a56966f9b1b2d6ec978d6bd2b1257c00cffc5b9d34897c9b69904fbc0ab683b721e77638767ec3 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
80509030064dc603f55cd97b5feb4367b70bece9869037df05d3c69ab16c70f061ebae4b87b6696bad6b67d01b9c3d45f381aff2d4f4e84ec22ffa4313edde82 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
370dc3d9c72cb7e02fcf3855164b6ca70d61ba8121fd9d92fc02f065e3ceb677fc402d532433f702fc7aab674db52e95b1c64fe2d1a0f731a4589493a854c492 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
7c091d99e0a2ca0159b0263ed267957f1aaddcd487485331d6091053aa3df206c0ebf0a0f0018e92e129a0ff01addc8c54f8283ef63106c17af79dba7d702218 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
eec4dad043ffd6f4f708fea8088d77af433b52afd5820e3512aa4015ab1ccb6574597c508eafe09520d387d11d162c5a997adf6166688b9ad141c6252a240c41 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
98884585342ba98ddae5ec41605e3e2db701655354e34e7b5912458bd3db7f0ffdc55e5627d4c06c6998e84c7d3e8ddc9543742ef9154eb46d96a259d3108a82 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
1a635829c8db5f2aeb0fd4ffe84945313a6e2b7d7b1d2f22e65f6c0ac9c110cb2aafdda41472f4c89ae70a45e7ffbe48dfbe7e7fd1bd1336363c6e0b12dad407 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d83e071fe4b104303c7fe69face37246c6937940ee4d70d4224a8aa75bd9f334bd5da9f15043b86d3193acca665de32f23d618cd4d1e132d3f297bae98b60d57 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
0b91da57b3f50093f2a584547f2ec6e84b2d23e8ba708913b3a21faf457c63ae574d15f7f3a3e19f13c38bf23ea98f020ea348e918d308f6c64f5a0fd0c69941 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
977e87df27611ab2f33eb0eacc3800e65fb4bde6c2d8c31cc9f1ea109b1d5922b4309c6eb647bfedff2af30e2da9e5c43867a0ac1c1efeba24f3c4202fa727a3 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
77e6a696a05870fcf8d2155cdc6f2636e921875ac8046008455afc544835f717014563afc04b4b912c3017ef2e059e9f9eede0998c1efbc958904b9c1dc120dc , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
35804d4cd6cfce541e67a32304c6558fcc2c108b78a946010b0b576986337675d76c92d8b043d5f662b1b11211485f0111eb126b26ef65c983738029129276e0 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
95578a70c6593a5730e6da3947bc31b8b49c9e1501e5e4b9f5328cb936018d835ecd3b845de0032092037d1154e9d2330dd4fa0fbaf51be0d54050b773241eb1 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
f2360e0f0c633ee991f8e2a8014d55f70108b14c310bf854f2380c0bbbab523141400949e6af3609422c653ed9225084ad494891cd3c6d64b9d90baabdc07b70 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
b254d476b8d1150fe68ba5c9a814d681b8026200a19204957976bb8ed64000e095e004d4ef090df49568924c2bc05f7bb3a3a5cf7fa9bf7b5a0164e4aaaf2d84 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
4f7e438e83be88bb89d4bc73e17668f633bf08ad9626ae985808a43455a3fb828bafe6b7bbc7fc97a81deb2d3d5151180dd778b74a8a1e81a040f6deb2ff34d9 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
5ee7ea7833f4b5e615c0a2b7d5b44c549208f8334c87be2af89b09fda9780a254707813bfc23887a131ec718e6f5e8b43187a0957fb6c52659692734f22c62a4 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
ee33c020b06a286f8f979ad007f8c151133805c25b93c7baf6b20ab57496106ab88316dd51178570fb039ed8fb50a5a872a9c5c7e918445c39d9cc57037ede63 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
4809dc9c6c344e02c992066631921558c6c71a4f917b3b5a97c66e28b4098a6743007b081dd83ea0388c95c3077c9a4372213b196dfeb87f80d27c1f1a2238a8 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
43cb0b76bde294931e708e3d631c2e7bafd7e395bd016483a555e8724d6674be65f2ac9fcb3b5a84f68a4c13a2e4165db78ae4978f3a8f51f8f545a042e3eca8 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
aac7e9b79e6a0d9ae15c23811bd676b5eedd8f54078294411f70be159f638cbe06bd057b428e21178f82fc1f1a53909839d9ef5c660dd89c8d6c28e1d6b7930f , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
c59fdf1ef52a928c3459cee3e6edbe1b940a44b16e8d67db93f0d9e9fac0994dd598b579061939efc8e053580c60854171f16c4a1cec2a9064862bbaf38f4536 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
85fe5e08ac855d7b71ebf41892d2630de3a81c2f0a680f396274eb2535e4502d98883d48020e4da9965626129853a62b957efdb93b8984e8d82df111e73b509c , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
df09e6407c172fbb68984e4a340e581ca2c95b67d81cae251e368a587a5ca0f1b570702264fc0ac19a8b9b6525a39e4b87f6f61e1f96849a3b427b5d9b93d38a , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
1cd46986b84170f6b90b66318d0d5c5d52486d4e9da46642e1842498b0eeb52402546ddfcef35d25c902e13a815c64d79fadc2d33311bead2fc20a28b4b89ce4 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
0b5147fd3bc9ff87db261df3348a480c525d5ae94ee43645baf7e3ed0f26857d5255b59e29fb54905a5c888ae4d7a7a7cf359187cff42d4091bf654ee5a4d4fe , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
700914137263fde1ddbde8819c79878f41880b12dda90fb44e77820d0c9a5f0ac4f5dad099ebc4cd9cb1276af1bfaa06b4555f6c2ce27a1c9a6acbfd6fa63c73 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
811c53d66e4329a3b2cd64bd5e72108c7d01d90617b410b4c8d58f72b88c16d9f6833b34d6b4dbc0893d726ff5a4756aa8c3bef543ee30feb30963d92b91fe76 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
1cac2d95be2b75647b5daadacd5628dfc800683e5d42519ddcde4ae30847fa563b8b18f1ba966520c8a2ede6630ac7867abe0285a4b49ae520a58ba884ddc091 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
2502f79d6144cdfd1ba79fcda7a1784ee1ea05c403e0a1e53c04132399ac98aeac23001b432f2fe25abb119f0c07150e7da87b5d74e8b76992324df40f995128 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
272d85d32ac5fad19133ba3a37c7f0378579be4e9485f4f2de3a3def1235a1553fd51918a57429fdf60aca0dfcdfca26b687e07bb5fd85f5a47c252b816481ea , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
39d17d2fc38b1448df8b96bce7268591292508fbb3624f7033e1f20a17d3dfd8721d5f87dfa504a9c21d7e846c7aa4d82756bd49114625e3d7159ff5c8e04723 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
6d6d23657dd14f023fc85f61170898c6668bef4ba9af060ad3cdf9cfbfbd98a391950268583275af7c00a22aa5a15842cc33d8458e16477350bc7fbd6e7a51b4 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
929b7435fe82a94eb3910406bf36a78295fb2a76ef93a3117024cf4ca65e1429c657ce482e408ae7ab518796e9734618197e5a48de6a959afb3cf30620db3ddf , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
4a79f2d2df14f0688d41e283b61e7b86e785b3ffd52d7aa344a596c2f66887628d42ba54333577866f5e6a8cbffc5909a9fd527ddd3061d388a1adf5c7193787 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
3445a6dc23a8dba1737d8bcaafbf80bf9f85338e2a551323e05a56cf3506d48c444725b8675e046648eeda144ce754a0135cf6612d6cb8f563869b58a32f459e , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
8f5354412fd54cc8116156ff0d982d2b72a7ea03e14bede238735f6867f58bc7b1ab4566fea61cf28c1d52de745d6ab22c73930fac378697eac4ffbb4494eb32 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
1770fa1fd0226f3f1e455b1fe201e3f98e9b642e9a90e85a82ed88086b70804d7d7948c000e8e1754f5a78fabf34e2bb14e638064ef294e7bc1ef8d50c1ad9f7 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
553b3bbe06e75becb269ccd44413ee400d5473f60a3a687a43296fd0490456229f290d1cef9bd344a1fa63d0fbd9be053baf299a8aa4c532154b01ef4d1a69ec , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
5ff9bf38b8365d1659540cf5956c9e27404cda17da8d8aaaa1fc6f01d07949f1635dc8929158ea997611feca37eccc1906758a81858cf944639c7c02f0f341f4 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
143d8283c79deeae709f356dd7e7d15687092146a88d610506daba3443ffad578f2768908605adfe353b1b5c99a3792a75f44ccd59325cfad485da105ec4bd64 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
63554971c2a2b715617dc4909ce219b55043b556c010d5ccb777cc97df35c7859a3aee5f6c4e72ad1a4bc2de6efa3b7f763b85886da2b52e940ac27ceecfbe05 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
b0006e90fb1845d3e3abf7fc395e3e94349fb7a9d9a58d4695aadc32072694e0eb297c0373f0f8b057ec3981f229e5bb308795c95fe3b16ba3f0df8f430154fa , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
40120a2b175ece1b964b3a189b167baad69bca5f6d559e8af1b52bf50f479f0cc30d29cca946a7acb73de7aa8dfedeb24f413835402940256a71780d4f8261b0 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
db1a9bc313d261efc0fa62052694058507121d5e5c1812b417dab8c4f91e47cc48e41e171492604d9dda56e1b440991c6bb37ba0d876147dc4681dfa7fc5a6c6 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
fd9ac28563452cdde982fc22e345eb51d2547306ea5c17728861c490ca52972e1afa9160ed252cb90859d3173267a49e2e63534f00264ed0da67c61751c5c348 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,1,5
1c878654a8873088238bf807fd213541f2035264ddd7d7a8b1e3e5730a2db85719a3bbb653287325439b892ec67da1c2c3be1dddd4ab8c1f52a7c915817df2cc , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
19710e6ffc513085edf5531ebd154e7e6c8a704a82e9deb95a5fd218840e1bd03540bc5b8cb30e6a3c8b104909a7d31238ddcbc90f80b7443cf204e232a986b6 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
74301499809045c965fcba0e2c124857845c5830cfaa6321fa810c43f23012499f31f0100257817b55607ee60a1e81e74ddd43f017aefebd8269c8a924321d65 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
95d776eb51dbedf88be75eb78705a584d7492619a1879b201be40e64bedd1f779c6945212d6de26855d18eadee74ecd28d21854bc395fbe497220f6e1ae1fe4b , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
e52e7b0447c4978d1b6c342ec1c27a825f04c7ab35443880249d1b155a67736b99faddcc5572b9da79bb8df3cfbfcbcf316988153011f9acb178f48dc79dfb17 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
